stationname,waterbody,date,do_min,do_max,do_avg,x,y
Loomis Street,South Branch Chicago River,"九月 11, 2023",5.53,6.01,5.74984593,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 12, 2023",5.25,6.07,5.74861694,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 13, 2023",5.47,5.87,5.62474089,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 14, 2023",5.26,5.73,5.52767857,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 15, 2023",5.26,5.85,5.46904761,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 16, 2023",5.46,6.61,6.05509803,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 17, 2023",5.9,6.71456349,6.46570728,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 18, 2023",5.83,6.59,6.14592436,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 19, 2023",5.77,6.1,5.92310224,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 20, 2023",5.29,6.36315476,5.93969187,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 21, 2023",6.17,6.72,6.3870168,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 22, 2023",6.23,6.6,6.40294467,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 23, 2023",6.13,6.88176587,6.50205882,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 24, 2023",6.09,7.04128968,6.62673669,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 25, 2023",6.39,7.17,6.69982142,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 26, 2023",6.32,6.7606746,6.61261204,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 27, 2023",6.13,6.62,6.37977364,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 28, 2023",5.64,6.17,5.83547399,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 29, 2023",5.51,5.78,5.64789409,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"九月 30, 2023",5.41,6.42,5.91278968,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 1, 2023",5.69,6.58,6.10111665,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 2, 2023",5.94,6.75785863,6.28500733,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 3, 2023",6.05,7.42935551,6.56504998,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 4, 2023",5.97,6.80060291,6.40769067,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 5, 2023",5.9,6.44135135,6.19413038,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 6, 2023",5.72,6.3835343,6.07561911,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 7, 2023",5.75,6.25,5.99955882,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 8, 2023",5.61,6.07721414,5.88869461,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 9, 2023",5.77,6.57858628,6.23167843,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 10, 2023",6.22,6.58,6.43130442,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 11, 2023",5.93,6.54,6.2661755,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 12, 2023",5.62,6.49,6.16477207,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 13, 2023",6.34,6.79388773,6.62711864,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 14, 2023",6.26,6.76,6.58833776,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 15, 2023",5.71,6.41,6.13242453,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 16, 2023",5.7,7.36906445,6.70839855,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 17, 2023",7.25,8.01953596,7.70303674,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 18, 2023",7.51,7.8374478,7.69009235,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 19, 2023",7.47,7.75187935,7.58727582,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 20, 2023",7.21,7.5563109,7.40717989,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 21, 2023",7.03,7.4074942,7.25313788,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 22, 2023",7.04,7.5312297,7.3036792,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 23, 2023",7.09,7.36,7.23100973,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 24, 2023",6.89,7.17403712,7.02324223,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 25, 2023",6.68,6.97,6.83505806,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 26, 2023",6.66,7.11825986,6.9151582,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 27, 2023",6.84,7.19315545,7.08288089,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 28, 2023",6.64,7.12176334,6.89957417,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 29, 2023",6.27,6.74,6.53001745,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 30, 2023",6.11,6.55,6.33899015,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十月 31, 2023",6.24,6.64,6.52516872,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 1, 2023",6.5662413,6.78,6.70090612,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 2, 2023",6.6236891,7.05,6.8230896,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 3, 2023",6.86,7.73,7.38863092,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 4, 2023",7.38767981,7.71,7.5740742,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 5, 2023",7.22,7.74,7.5002647,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 6, 2023",7.54,8.03,7.80967919,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 7, 2023",7.36,7.97,7.73563799,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 8, 2023",7.31,7.74,7.57301754,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 9, 2023",7.02,7.54,7.35601612,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 10, 2023",6.83519722,7.42,7.16351195,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 11, 2023",6.69846868,7.13,6.9041268,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 12, 2023",6.32,7.08,6.84008478,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 13, 2023",6.49849188,7.05,6.80881238,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 14, 2023",5.77,6.84,6.64481938,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 15, 2023",5.33,6.73,6.53472345,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 16, 2023",4.85,6.68,6.33381869,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 17, 2023",5.15,7.04,6.76931099,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 18, 2023",6.07,7.28,6.97718074,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 19, 2023",6.81531323,7.44,7.11237892,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 20, 2023",6.722529,7.38,7.07453789,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 21, 2023",6.02,7.19,6.70275078,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 22, 2023",5.21,6.60892697,6.43573226,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 23, 2023",6.31,6.77409836,6.60308516,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 24, 2023",6.4,6.76034277,6.6161879,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 25, 2023",6.03,6.69837556,6.49468279,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 26, 2023",5.12,6.19,5.65952572,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 27, 2023",5.42,6.67639344,5.98174611,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 28, 2023",6.54,7.81210134,7.24989786,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 29, 2023",7.79,8.14,7.91986335,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十一月 30, 2023",8.01,8.35423249,8.1780151,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 1, 2023",8.07922504,8.3733383,8.24354431,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 2, 2023",7.81493294,8.13,7.94047058,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 3, 2023",6.90064083,7.84,7.47835272,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 4, 2023",6.39670641,6.91,6.60527899,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 5, 2023",6.31599106,7.26,6.70240134,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 6, 2023",7.13,7.78,7.57038152,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 7, 2023",6.8438301,7.81,7.36723426,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 8, 2023",6.76,7.82,7.28004288,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 9, 2023",7.69900149,8.49,8.13206718,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 10, 2023",8.4838152,8.69,8.59107678,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 11, 2023",8.49934426,8.77,8.63248834,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 12, 2023",8.57201192,8.87,8.71527245,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 13, 2023",8.14004471,8.56,8.33575264,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 14, 2023",7.33414307,8.28,7.75106126,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 15, 2023",7.20199702,7.55,7.3509287,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 16, 2023",7.45663189,8,7.72371281,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 17, 2023",7.66323398,8.04,7.88855574,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 18, 2023",7.28661699,8.2,7.8159477,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 19, 2023",7.33590164,7.8,7.62395239,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 20, 2023",7.58,7.87,7.74490477,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 21, 2023",6.61,7.72691415,7.39988518,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 22, 2023",6.45,8.57743619,7.35501831,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 23, 2023",7.94,9.09611369,8.36211222,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 24, 2023",6.9,8.04,7.47918162,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 25, 2023",6.65,7.04575406,6.82833435,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 26, 2023",6.11,7.2,6.63182532,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 27, 2023",7.22,7.73,7.53396825,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 28, 2023",7.22,7.6,7.44799844,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 29, 2023",6.63238979,7.83,7.26474921,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 30, 2023",8.07,8.54,8.39556861,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"十二月 31, 2023",7.52916473,8.47,8.21937821,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 1, 2024",7.12784223,7.99,7.53615349,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 2, 2024",7.84365429,9.31,8.72866993,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 3, 2024",8.9,9.29,9.12874818,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 4, 2024",8.98,9.62,9.2823862,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 5, 2024",8.98,9.31,9.1651909,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 6, 2024",8.29,9.1,8.80333873,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 7, 2024",8.28,8.73,8.53847186,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 8, 2024",8.61,9.5,9.07635008,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 9, 2024",8.74177494,9.63,9.24172831,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 10, 2024",8.41023202,8.83,8.57637124,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 11, 2024",6.86472158,10.18,8.65322005,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 12, 2024",10.20075406,10.8,10.53631886,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 13, 2024",9.97348028,10.32,10.10833924,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 14, 2024",9.53730858,10.71,10.03513904,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 15, 2024",10.73488399,11.54,11.28144863,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 16, 2024",11.33518561,11.63,11.47106705,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 17, 2024",11.29967517,11.54,11.407009,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 18, 2024",10.64460557,11.46,11.05224017,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 19, 2024",10.03,10.94,10.57173604,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 20, 2024",10.05446636,10.74,10.38424662,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 21, 2024",9.8387355,10.63,10.17585033,-9758344.963703979,5137957.171471312
Loomis Street,South Branch Chicago River,"一月 22, 2024",9.73344548,10.33,10.07735601,-9758344.963703979,5137957.171471312
